row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	70361.0318525862	-0.7654132282255172	0.16665604177454774	-4.592772155605184	4.373965300301117e-06	2.726725207927356e-05
A2M	125407.39159905541	-0.6592958962124197	0.15503320976929436	-4.252610761226713	2.1129265128438254e-05	0.00010667055781621387
NAT1	179.7335743031137	-0.045440367317292264	0.09447226281935235	-0.48099162612609664	0.6305224502429365	0.7104767232706403
NAT2	324.1742923240972	-0.7385527736221984	0.23582449106313727	-3.131789960799558	0.0017374412457166581	0.00494377387704589
SERPINA3	135196.4094236342	-0.552012091286062	0.16024660360355827	-3.4447662469758864	0.0005715534330122555	0.0018869752333964802
AADAC	11897.776670197853	-0.6571975374281296	0.1492173319035012	-4.404297604336867	1.06127169636478e-05	5.895382086520205e-05
AAMP	4276.251636424263	-0.02568634889271962	0.042384917979003525	-0.6060256836038712	0.544497698346886	0.6332347510136009
AARS	7256.630259859654	0.03473734293285546	0.06422804519075735	0.5408438452343601	0.5886152190153773	0.6725676274970088
ABAT	12163.578252120973	-0.30071307665176156	0.1372133832906732	-2.191572494169393	0.028410389856900663	0.054950121576470334
ABCA1	2929.7537019749298	-0.0786268849787071	0.08925070220497107	-0.880966569855489	0.3783359143614652	0.4743691507480469
ABCA2	2930.7807166556818	0.09454343938850335	0.09948771715073342	0.9503026312812162	0.34195850228643027	0.4377880146610338
ABCA3	406.9934511283874	-0.30181496647190814	0.16177809903727908	-1.8656107858107536	0.06209583949935938	0.10664129816235693
ABCB7	782.7896312314447	0.007060710899949478	0.05930589022163302	0.11905581171723044	0.9052311388115741	0.9306189730536552
ABCF1	3841.2116133069717	-0.002833350897360139	0.05336891760966518	-0.05308990746417191	0.9576602727904557	0.9681918703868209
ABCA4	83.08103516701213	0.6311608202322805	0.17208702480061974	3.667683957948278	0.00024475744995968997	0.0009065338727305801
ABL1	1781.6097628905661	0.12252944649486792	0.06543502574401609	1.8725360783719567	0.06113247537010541	0.10527820949201895
ABP1	111.97300900522522	1.0718059270885327	0.27122956800199505	3.9516559163662017	7.761227992602094e-05	0.00033591388693351634
ABL2	927.5194965671216	-0.019618437543615905	0.06439127136730423	-0.3046754183763097	0.760613373318874	0.8184837405229762
ABR	665.3047469963618	0.1458806099723179	0.13103622625004002	1.1132845789831598	0.26558622734324844	0.35586526325283113
ACAA1	11685.527099847162	-0.7699812228714596	0.10183119573480057	-7.561349126025439	3.9890993824999916e-14	2.0845493720551713e-12
ACACA	2128.903569594082	0.2163095309859886	0.08174516290478656	2.6461447173080703	0.008141497784770817	0.018845403560552032
ACACB	3617.7884564958617	0.0022703834475188635	0.11432586777502123	0.019858877887432173	0.9841559493619196	0.987834721585041
ACADL	434.57798868896236	-0.40644228437011876	0.21845286831987307	-1.8605490854667068	0.06280788057781944	0.10766548865624596
ACADM	4392.8560341703915	-0.15488397821068484	0.1071589610824561	-1.4453665530734807	0.14835495301479595	0.22098922937080978
ACADS	3953.4717792522856	-0.6634657587249528	0.09868804852344024	-6.7228582249994275	1.7819395125863643e-11	4.722139708353865e-10
ACADSB	9637.221055132813	-0.4494148499352998	0.11712567883218551	-3.837030909158778	0.00012453080328378186	0.0005086772499466163
ACADVL	20584.889426536112	-0.6276238669878857	0.08058554156117119	-7.788293716577763	6.792014726541909e-15	4.2323629842003617e-13
ACAT1	12475.151115786906	-0.49821934981502697	0.0974708065547985	-5.111472526237135	3.1965731774317644e-07	2.7807572623534617e-06
ACAT2	3405.793415227753	-0.11145538184736535	0.10360963665478432	-1.0757240875066687	0.2820506714233915	0.37395002666327515
ACCN2	140.51420163500904	-0.11241427659621314	0.21540626834447607	-0.5218709625313275	0.6017601771279877	0.6844107247368797
ACHE	282.64453737005203	0.24070800678561807	0.21592330461872047	1.1147847482728308	0.2649426737583523	0.35516516039887586
ACLY	4186.261628435289	0.27941433981456326	0.06632481848725001	4.212817255855388	2.522051074661871e-05	0.00012462145539130474
ACO1	6678.007133441361	-0.22735937628737976	0.08911587279646807	-2.551278118620308	0.01073286400904364	0.023952429074192597
ACO2	6798.807130564982	0.03406096710308156	0.07457178705142571	0.4567540681248883	0.6478478235370498	0.7251979764592758
ACOX1	10008.774407253773	-0.25029681224720773	0.09473130983310984	-2.6421762001196956	0.008237518899571054	0.019023316633789998
ACP1	3510.3617886670836	-0.10825013627616878	0.04408810387829335	-2.4553139453444586	0.014076159692963058	0.030154811033846204
ACP2	3961.007847622774	-0.10667417053739456	0.06320373977758602	-1.6877825728790892	0.09145297411595733	0.14791584964258825
ACP5	2083.9654854076157	-0.0037572815277526136	0.15768096644002325	-0.023828377086855073	0.980989504830199	0.9860877899187469
ACTA2	5886.224419085839	-0.29790254550044604	0.11436630811435221	-2.6048103712728072	0.009192512094627452	0.020923747917665696
ACTB	114627.2352190764	-0.021836173081016756	0.05573348857111286	-0.3917962725974887	0.6952087493733436	0.7653565866659675
ACTG1	65750.55430862785	-0.022156363630716852	0.06650977378830043	-0.3331294390090727	0.7390365781886128	0.8009949609899579
ACTG2	282.87520679910176	-0.06403555291514253	0.1548721878393743	-0.4134735475007108	0.6792596991689159	0.7515761292513125
