row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	70361.0318525862	-0.23375944125458667	0.17397016642562899	-1.3436754476780775	0.17905336014688455	0.2819738742144859
A2M	125407.39159905541	-0.12566891202852593	0.16165608455142175	-0.7773843612335635	0.4369320363077185	0.5573643526107795
NAT1	179.7335743031137	0.01475438164980725	0.09685236648201159	0.15233888634561743	0.8789196559555758	0.9205816468209008
NAT2	324.1742923240972	-0.36373992557563867	0.24329741678400552	-1.4950422835708097	0.13490340724034916	0.2257083734409224
SERPINA3	135196.4094236342	-0.12645861083714538	0.16603951997536237	-0.7616175405464304	0.4462883028893964	0.5659229089947111
AADAC	11897.776670197853	-0.6556518025328842	0.15289016396913968	-4.288384455295797	1.799773812253322e-05	0.0001368250708825356
AAMP	4276.251636424263	-0.08097285747657329	0.043237880250942023	-1.872729583564845	0.061105736023395106	0.11982195215226113
AARS	7256.630259859654	-0.016733018911703312	0.06581590828952276	-0.25423973240778086	0.7993103567654047	0.8622816208311318
ABAT	12163.578252120973	-0.11783733954454073	0.14118543980059592	-0.8346281295788645	0.40392711896753636	0.5262147115800839
ABCA1	2929.7537019749298	-0.11303816458688817	0.09134195074274053	-1.237527375622334	0.2158913575542191	0.3252675759286783
ABCA2	2930.7807166556818	0.13998733535101188	0.10179664658324293	1.3751664720756689	0.16907984018207942	0.26969112775320864
ABCA3	406.9934511283874	-0.2863154191766314	0.1657974238907454	-1.726899082372372	0.08418578927149599	0.15513226424404722
ABCB7	782.7896312314447	0.001370900904231921	0.06077131383365374	0.0225583555422945	0.9820025628294983	0.9886183982623735
ABCF1	3841.2116133069717	-0.060045695757185595	0.05458617858407849	-1.1000164751356951	0.27132494366945387	0.3890153095485104
ABCA4	75.41940774396645	0.2297142799796884	0.16943209130410247	1.3557896748579312	0.17516609742029937	0.27720207086181264
ABL1	1781.6097628905661	0.12205303377843525	0.06705944157067677	1.8200723256813647	0.06874799138837148	0.13173749816611122
ABP1	94.61504741426823	0.6693606379198712	0.2720171736473614	2.4607293316988117	0.013865492600586862	0.036057059769607144
ABL2	927.5194965671216	-0.06187862756672656	0.06590442099725767	-0.9389146680964146	0.34777455760347237	0.46987267408042405
ABR	723.218248789244	0.8318988800064413	0.13949780335101533	5.963526736784177	2.4685103879769198e-09	6.783017530262532e-08
ACAA1	11685.527099847162	-0.491831384595746	0.1084039330948781	-4.5370252771666655	5.705327055271982e-06	5.2728446623877625e-05
ACACA	2128.903569594082	0.012279201789968615	0.08447804454357462	0.1453537644758678	0.8844315674958734	0.9242289536530883
ACACB	3617.7884564958617	0.013668017211755925	0.11711170917484776	0.11670922837740826	0.9070904770695023	0.9395811987060855
ACADL	434.57798868896236	-0.21802986165736754	0.22432763388404897	-0.9719260078767797	0.33108736009419	0.4528316699313777
ACADM	4392.8560341703915	0.10751522714009935	0.10991984445263732	0.9781239017894164	0.3280130476527969	0.44936427272382423
ACADS	3953.4717792522856	-0.0759470633887387	0.1062924906854205	-0.7145101492965195	0.474911782535157	0.5932612965354884
ACADSB	9637.221055132813	-0.3380685615525621	0.12088443419673381	-2.7966260817531827	0.0051639258198270446	0.016038862822666148
ACADVL	20584.889426536112	-0.330144893922116	0.08696093351829923	-3.796473664264925	0.00014676894653759513	0.0008257763206590119
ACAT1	12475.151115786906	-0.11912225193689557	0.10276350445979333	-1.1591882990279168	0.2463794398874325	0.36104782035260574
ACAT2	3405.793415227753	0.02035100693096981	0.10628003048032807	0.19148476754282343	0.8481458134766552	0.8976290221793509
ACCN2	140.51420163500904	-0.8404864149172262	0.2174708295723734	-3.864823694147521	0.00011116947095693021	0.0006513166526205986
ACHE	282.64453737005203	0.2858879349474872	0.22112137836906492	1.2929004741926085	0.1960454834949118	0.30209057275630846
ACLY	4186.261628435289	0.13478488543524594	0.06916251788318993	1.9488140333885335	0.05131763725025581	0.10403941894473996
ACO1	6678.007133441361	-0.01264127005611147	0.09201889928322476	-0.13737688838466686	0.890732898230814	0.9290060126218846
ACO2	6798.807130564982	0.26124416596325367	0.07527589938680229	3.4704888030744163	0.0005195120024092655	0.0024020776938470014
ACOX1	10008.774407253773	-0.2046991105134198	0.09732934633268644	-2.103159203532789	0.03545185514731053	0.0773377001184848
ACP1	3510.3617886670836	-0.13893053940582392	0.04495255097355029	-3.0906041236140194	0.0019974975523248378	0.007358083365514174
ACP2	3961.007847622774	0.08167386575671086	0.06485543923461051	1.2593217580604263	0.20791413737468087	0.3158369285925257
ACP5	2083.9654854076157	0.23551003296313386	0.1611678488588094	1.4612718022280717	0.14394086501565367	0.2374777116071929
ACTA2	5886.224419085839	0.22586102217882614	0.11757581703357026	1.9209819491565878	0.05473398321206108	0.10982931985680754
ACTB	114627.2352190764	0.02254521455113708	0.05709319197170341	0.3948844647241122	0.6929281555998041	0.7802645562791383
ACTG1	65750.55430862785	0.08718546867905486	0.06799733567145855	1.282189483133681	0.1997761845693354	0.3065705014725515
ACTG2	282.87520679910176	0.08889420193344512	0.15864461157158305	0.5603354633531603	0.5752506424660246	0.684336434079919
ACTN4	13961.000586525277	0.010536854969510519	0.053579919366866145	0.19665679034273642	0.8440961260061082	0.8946145463000974
ACTL6A	999.7829734822739	0.028277324050056826	0.06535582486459154	0.43266723522568384	0.6652565362399001	0.7586267683170621
ACTN1	5546.927559210377	0.06170543223506998	0.07693593415105758	0.8020365634856175	0.4225318082003772	0.5433762262465277
ACTN2	448.71843725901016	-2.1691942221158826	0.29663696826966046	-7.312622680744085	2.6197790231220423e-13	2.4538596849909798e-11
ACVR1	1006.3357168001753	-0.028096247040017695	0.07264131475333235	-0.38678054128596023	0.6989186840225785	0.7849380193413498
ACVR1B	2137.179084189655	0.08980131004243305	0.07558208636496601	1.1881295471099613	0.23478237507338226	0.34747231560845493
ACVR2A	435.8207203610522	-0.060440805771874904	0.055687563000876815	-1.0853555536435173	0.27776420976595945	0.39603790341424167
ACVR2B	400.9440975915889	-0.12241267112281633	0.09310902138780104	-1.3147240653831487	0.18860265561191764	0.29326157340032255
ACVRL1	579.7940006549262	0.26038525415537894	0.08776549325140237	2.966829496525599	0.003008877670014112	0.010243717994511589
ACY1	9510.652909168462	-0.3462952118663678	0.10493585845138491	-3.300065554109902	0.0009666224662470058	0.004046067563186245
ACYP1	82.34329402607636	0.28935325232266124	0.09061073209166401	3.1933662342551705	0.0014062447255666101	0.005495026770706294
ACYP2	377.33577866691235	-0.35277861820888234	0.09347357562400364	-3.774099961982092	0.00016058636546400454	0.0008910628691711697
ADA	303.52319242599833	0.42257172852875785	0.09603839714201967	4.400028958249555	1.0823643326819294e-05	8.965323696680743e-05
ADAM8	234.97791065160473	0.518185857132786	0.12117066324761847	4.276496003606472	1.8985796355560802e-05	0.00014294450353833174
ADAM10	1613.5998849746725	0.15874066910630116	0.0990359085880813	1.6028597240072695	0.10896562748281134	0.19128065654190352
ADAR	11916.849295374552	-0.04078119275730518	0.057929439565405375	-0.7039804469584255	0.4814449504805016	0.5998125855367333
ADARB1	430.9862143237621	0.13830097075290723	0.07935215550010355	1.7428760426391536	0.08135526967632166	0.15100039717852992
ADCY1	784.6696032142365	0.8221778850524339	0.23436012673929432	3.5081816027819306	0.0004511809466059741	0.002135188381888393
ADCY3	407.7929072909652	0.6962570990456326	0.11316964221989051	6.152331008458907	7.635231106510793e-10	2.4827837744381057e-08
ADCY5	96.60920578140114	0.7190078479643893	0.20261372727782415	3.548663052718462	0.0003871921943506054	0.0018832310092957434
ADCY6	1566.519308475284	0.07937372980892468	0.06390323519671319	1.2420925100988816	0.21420243169881178	0.32327896385188526
ADCY7	353.5640562998023	0.4114301877980614	0.10779822457253267	3.8166694250259026	0.00013526520396180865	0.0007703650793893752
ADCY8	25.041730371684768	-2.0941328753391315	0.47029043718773494	-4.452850217116313	8.473786840704932e-06	7.286380335947954e-05
ADCY9	1989.0803644648722	0.13562517158257706	0.07849526931987844	1.7278133161106415	0.08402169923719555	0.15484904921910075
ADD1	6107.132703834807	-0.05979817192110726	0.0485357280568404	-1.23204439935623	0.21793249919347474	0.327878443326439
ADD3	1162.1543134081587	-0.004896586645890606	0.11564575442788111	-0.0423412573173554	0.9662266561771016	0.9785796389286346
PLIN2	14175.96281885915	0.20697904800751893	0.12928309927894385	1.6009752950069422	0.10938239108584286	0.19179342228199486
ADH1A	22729.70966768417	-0.2517345871640381	0.17533829225865397	-1.4357079900874508	0.15108545068389762	0.24669615360544755
ADH1B	85230.58650524316	-0.6441774598393923	0.20311397469320674	-3.1715073313512248	0.0015165004016526927	0.005860207701560341
ADH1C	22716.911958296874	-0.4941335212783249	0.22577524088077688	-2.1886081013606695	0.02862533649135067	0.06523598108120666
ADH4	28157.88130126427	-0.3078379142083962	0.24318410164099638	-1.265863648697092	0.20556190281842324	0.3133543189687391
ADH5	8785.486129185527	-0.24914150057922407	0.06975233818884452	-3.5718014198278047	0.0003545341985973055	0.0017466350710253625
ADH6	9997.939668361678	-0.8554667854357946	0.15040871213476653	-5.687614588902899	1.288261587934772e-08	2.7428660603235425e-07
ADK	1353.1578587658532	-0.4146107439939742	0.08822870822965079	-4.699272519266434	2.610898619404694e-06	2.7059229741679964e-05
ADM	791.2145962620554	0.20996786338340356	0.12949560207465727	1.62142852745186	0.10492576676112544	0.18550088371004764
ADORA1	138.41082363646782	-0.2236895782028802	0.23468264772256894	-0.953157723306905	0.34051016307882426	0.46211207023263434
ADORA2A	266.5501782498126	0.1754076714792876	0.07880626172295249	2.225808808136876	0.02602699058231098	0.060320568120503806
ADORA2B	37.935352344931154	0.803601645884689	0.1817046963442194	4.422569488035437	9.75339653806569e-06	8.2298773167939e-05
ADORA3	118.24877819054844	0.8405599622501161	0.14674907993516403	5.727872110826781	1.0169818541698302e-08	2.2306201405230162e-07
ADPRH	244.94311969714622	0.5189817270537056	0.08075384996920591	6.426711881249133	1.3039362895470927e-10	5.364509160283108e-09
PARP1	6130.714310423958	-0.04963744309657688	0.06224038176078437	-0.7975118675742412	0.4251538132600216	0.5456580266185369
PARP4	2320.0089464741573	-0.04757846275946293	0.06409708081755962	-0.742287513761916	0.4579131553400319	0.5771250667906015
ADRA1D	45.24141314436013	-1.744374146007737	0.2848255106055025	-6.124360638551727	9.104846351630126e-10	2.9098385561121774e-08
ADRA1B	190.4429590170263	-0.3870447110117998	0.16086981499725125	-2.4059498733085083	0.016130477836902173	0.04076551950194877
ADRA1A	138.28947289620575	0.07342080188896723	0.24051341195974457	0.3052669757196571	0.7601628258039672	0.8332919891578451
ADRA2A	151.75186293501426	1.1494538828843022	0.22685818869907123	5.066838845341659	4.044764324330739e-07	5.3837139405364175e-06
ADRA2B	79.48458905472224	-0.21332834443929422	0.12654421852956316	-1.685800796892642	0.09183417425621994	0.16662740099365206
ADRA2C	273.1193672205682	-0.7570809310638699	0.22218487905337123	-3.4074367899807023	0.0006557609524996897	0.002923151112115498
ADRB2	303.50763186578774	-0.7311016668772021	0.1561537680957274	-4.681934197252369	2.8418071162425716e-06	2.9108000950619408e-05
ADRBK1	2818.9078152718816	0.13759344857932052	0.04891369966572762	2.8129838781286907	0.0049084112015528245	0.015378581193068614
ADRBK2	721.6311246641532	-0.7358066309536475	0.16272121030495526	-4.521885189857394	6.1291302780670285e-06	5.589781826776011e-05
ADSL	1925.993998907815	-0.014339377813365832	0.06529361987605438	-0.21961376686705372	0.8261719687437001	0.8817671728894887
ADSS	1456.5532860924386	-0.008789723639237518	0.06137161485124256	-0.14322131918058137	0.8861153931197037	0.9252553144311678
AP2A1	4795.221345341715	0.009300880447749373	0.05225236283523799	0.17799923186396152	0.8587235789913565	0.9052856418148421
AP2A2	3192.0804843307146	-0.0016386681891373425	0.04080532904614465	-0.040158190791312005	0.9679670096378388	0.9795428874455617
AP1B1	4280.113518566202	0.15330161408089213	0.04767274862388944	3.215707474522891	0.0013012339711526678	0.0051664296273998085
AP2B1	4503.870152132908	-0.034432754709084926	0.05818841072181502	-0.591745921257409	0.554020741060962	0.6657278438454822
AP1G1	2606.1003734792603	0.05130459510322285	0.056409909264560354	0.9094961465476965	0.36308829095961165	0.4855413412284723
AEBP1	3420.930601112563	0.6209206139150628	0.19035502214968844	3.261908232853415	0.0011066496193360867	0.0045303278671721655
AES	11010.949007106678	-0.07792757894486287	0.07656171370794292	-1.0178400556984692	0.30875397282563277	0.4292016860189293
AFG3L1	245.49393185329683	-0.002240561513640886	0.06834449942159902	-0.03278334807633104	0.9738473573853612	0.9831508586425803
AFM	6580.001902840643	-0.4366260103627563	0.18911400920593258	-2.3087978103584046	0.02095480359633076	0.05045754081813322
AFP	11555.777391658554	-0.6292643035445451	0.33717411583300627	-1.8662888816062133	0.062000959505252015	0.12116261513078576
AGA	969.3364132521715	0.09831020551505744	0.09675418045790406	1.0160822514313	0.30959022013297677	0.4300249159149807
ACAN	79.63904739361003	1.0046282413567726	0.2335020528500788	4.302438582849631	1.6892850525789253e-05	0.00013022009465868495
AGER	73.53593650974433	0.14282746353399034	0.11146232483512647	1.2813967746075523	0.20005433649153995	0.3069024756251035
AGL	1485.5328210526202	0.11414030563822142	0.10521366618297087	1.0848429655490452	0.2779912122670869	0.39615822643961834
JAG1	1518.8257854240449	0.24617601843952172	0.13087029694538552	1.8810686930912621	0.05996257505048234	0.11812468653794093
AGT	124252.52701203809	-0.2707651586734474	0.1001623116654882	-2.7032638741178525	0.0068662213435352415	0.02028136344095009
AGTR1	1573.5211577430616	-0.19432068716908577	0.13205934962770832	-1.4714648203016285	0.1411654546995123	0.23390273154889388
APLNR	988.959541993372	0.16117622775969978	0.15365926619010883	1.0489196763460453	0.29421508870007373	0.41380161639533464
AGXT	52473.47466777149	-0.14508905172208306	0.17245235804248038	-0.8413283144921864	0.4001640325927778	0.5227298427685501
NR0B1	23.704206315558608	2.887628638710546	0.5090030796524017	5.673106419478853	1.4023105399806023e-08	2.9373573659537424e-07
AHCY	12594.70955910257	-0.23652228696803945	0.08072489197748599	-2.9299796032431367	0.0033898425369118094	0.011319489888391833
AHR	3033.8024395249895	-0.17890110131346906	0.10566537504391485	-1.693091055032145	0.09043813665267349	0.16455652647138255
AHSG	137538.87176439347	-0.5197604016993425	0.17939249063367987	-2.8973364484954676	0.0037634591001707396	0.012356524774877165
AIF1	737.9855226053359	0.3126720224040504	0.1289380500526357	2.4249786798885973	0.015309285795262851	0.03903461622134046
AIM1	633.3940868214156	0.39457798471507394	0.12752112997730958	3.0942165018870442	0.0019733342713007477	0.007294332912008448
AK1	1942.7622169077567	-0.08106276291008842	0.10140951598515906	-0.7993605148648149	0.42408139881471196	0.5445162748984831
AK2	4775.663528115495	0.0053409473989523264	0.061824686758116726	0.08638858810313559	0.9311575183903319	0.9557359697716894
AK3L1	1610.5931859513144	0.039617957188804266	0.118858143620694	0.3333213525127488	0.7388917231030688	0.8161065667608963
AKT1	4850.448272684486	0.1721447479744279	0.05948578425024382	2.8938804479781624	0.003805130100837708	0.012457639611293907
AKT2	5118.312696352622	-0.0253548390234314	0.058761670517494445	-0.4314860146102006	0.6661150194285326	0.759140724238532
ALAD	8524.076446157518	-0.5164314013581761	0.10152032054192014	-5.086975677395831	3.6381847157603534e-07	4.903482802879543e-06
ALAS1	12096.573243205208	-0.8645867273858041	0.12215625563857979	-7.077711434965984	1.465544917636986e-12	1.0701076212385505e-10
ALB	2381851.9441715847	0.049109912077848386	0.14952433875992394	0.32844092463568214	0.7425783041956733	0.8186697492699097
ALCAM	4688.227147808201	-0.15926118963585775	0.08836621779357884	-1.8022859143738357	0.07150043350216136	0.13591014118030492
ABCD1	1516.9949797944603	0.10307024621764511	0.09318829440011632	1.1060428445561985	0.26870797538811164	0.3860570979601724
ALDH1A1	53166.066485056755	-0.37120588699321394	0.12967454980707194	-2.8625963039431337	0.0042018554607923175	0.013515817144185743
ALDH2	40100.43094933131	-0.4704424672231822	0.11354913298720322	-4.143074058312715	3.4268122317807655e-05	0.0002393371175669852
ALDH3A1	7331.957212901163	-0.9290488876806409	0.3572635368721583	-2.600458182255213	0.009309936507841229	0.026047883601592978
ALDH1B1	5823.885157836438	-0.4110144168231641	0.11792471214271671	-3.4853968210305206	0.0004914076975884914	0.0022978131366359193
ALDH1A3	162.00112170718666	0.08377057910380199	0.20544885157340567	0.4077442071944182	0.6834614784732191	0.7727011158355465
ALDH3B1	630.4196594541745	0.4226773751429435	0.12296210522014639	3.4374604630117465	0.0005871964377236137	0.0026586491652931723
ALDH3B2	6.783916831107262	0.5854308076559013	0.3191216979679498	1.8345064324479043	0.06657885383917901	0.12832391228509032
ALDH9A1	5950.2459097635265	-0.11023968152922277	0.08026336899928757	-1.3734743869298742	0.16960491842907455	0.2703549234896936
