row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	70361.0318525862	-0.5217005821506934	0.16913395051471175	-3.0845408657637567	0.002038666006880119	0.007182837199069225
A2M	125407.39159905541	-0.6501897858975924	0.15569294366393296	-4.176103107800716	2.9654544475135152e-05	0.0002002925763574548
NAT1	179.7335743031137	0.008202267445384541	0.09481898953195678	0.0865044806517384	0.9310653943805496	0.9545598543173256
NAT2	324.1742923240972	-0.569927697378935	0.2375621733802171	-2.399067533646312	0.016436882902580212	0.04062979204450243
SERPINA3	135196.4094236342	-0.4638718497958991	0.16139368037103155	-2.8741636520679976	0.004050989964954682	0.0127254574030943
AADAC	11897.776670197853	-0.5410940897755842	0.15074845842560347	-3.589383901014297	0.00033146040954954424	0.0015606828578632191
AAMP	4276.251636424263	-0.002378345563411973	0.0425513766181375	-0.05589350456873831	0.9554266453457961	0.9708767077739453
AARS	7256.630259859654	0.05223750168862527	0.06441919160161076	0.8108996774079217	0.41742328556602926	0.5367076743447184
ABAT	12163.578252120973	-0.1225006567765833	0.13829533546201717	-0.8857902283351279	0.37573057641363466	0.49550655047624736
ABCA1	2929.7537019749298	-0.1471427810691677	0.08934697103510934	-1.646869271162502	0.09958491923619102	0.17487539231041066
ABCA2	2930.7807166556818	0.19303199778256463	0.09948025734490634	1.9404050907639554	0.052330478404418124	0.10455564997008306
ABCA3	406.9934511283874	-0.5286970936861177	0.1611548450258931	-3.2806776215829614	0.0010355803589955524	0.004086618517891034
ABCB7	782.7896312314447	0.051668651179952646	0.059448764216646285	0.8691291040409024	0.38477651943719676	0.5049767980241603
ABCF1	3841.2116133069717	0.02462317984362025	0.053537606353383185	0.45992306195183946	0.6455714461148856	0.7411158210891075
ABCA4	83.08103516701213	0.637169280325176	0.17260578529831164	3.69147117070246	0.00022296067194205884	0.0011157773142584282
ABL1	1781.6097628905661	0.017080685619871642	0.0659543146267799	0.25897753189502853	0.7956525761899487	0.8588572745667106
ABP1	111.97300900522522	1.5521108747368324	0.2677595757772679	5.796658701117507	6.764916706617019e-09	1.50597764591401e-07
ABL2	927.5194965671216	-0.13143724185322803	0.06426941033642357	-2.0450979893110715	0.0408451984846521	0.08553255638806577
ABR	665.3047469963618	-0.050008147821153245	0.13165038214609928	-0.37985569814492903	0.7040525344748209	0.7877877081843355
ACAA1	11685.527099847162	-0.5525838413989925	0.10548345566072385	-5.238583035962709	1.6181416774262499e-07	2.364964082621113e-06
ACACA	2128.903569594082	0.1623099331166301	0.08234602831959324	1.9710717860816418	0.048715665363774203	0.09875083765655224
ACACB	3617.7884564958617	0.06121631188391013	0.11468485404889849	0.5337785219468403	0.5934947752880728	0.6984955026887492
ACADL	434.57798868896236	-0.039893285108646356	0.21995652488788858	-0.18136895520139668	0.8560779849033074	0.9010296416370994
ACADM	4392.8560341703915	-0.023226130623127034	0.10779104800266207	-0.2154736506741583	0.8293980532918448	0.8822387834922824
ACADS	3953.4717792522856	-0.5857151803276083	0.10023538802888644	-5.843397145914309	5.114688304348563e-09	1.1809775645994287e-07
ACADSB	9637.221055132813	-0.410600296098531	0.11787844575304994	-3.4832516960625712	0.0004953624029620818	0.0021956643652721085
ACADVL	20584.889426536112	-0.6356667533756996	0.08079622694610808	-7.8675301731564256	3.61711046749701e-15	4.020121357644251e-13
