row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	70361.0318525862	-1.1529401070289163	0.16278975461509787	-7.082387400576542	1.4169188222440896e-12	1.1418924253074258e-11
A2M	125407.39159905541	-0.3769234065037891	0.15776696602151347	-2.3891148825945665	0.016889020273599783	0.02833162637246244
NAT1	179.7335743031137	-0.47108961627388685	0.09196134299707563	-5.1226917846215825	3.0120447950405805e-07	1.117269816501603e-06
NAT2	324.1742923240972	-1.5490950032735051	0.22917661236995956	-6.759393933150572	1.385701595973574e-11	9.612135011101276e-11
SERPINA3	135196.4094236342	-0.5360300544892843	0.1611525512082448	-3.3262275432215453	0.0008803003390968933	0.001885290904539838
AADAC	11897.776670197853	-1.2162722177340948	0.14210419032343868	-8.559017260263596	1.1383367549931429e-17	1.7531798647479708e-16
AAMP	4276.251636424263	-0.03512286189965752	0.04259065446982725	-0.8246612393462941	0.40956394320715256	0.4813855107082411
AARS	7256.630259859654	-0.03404186846504297	0.0645617777606292	-0.5272758843670232	0.5980020184795053	0.6616183092797915
ABAT	12163.578252120973	-0.8389367094879796	0.13284354758891467	-6.315223619923757	2.697711027678446e-10	1.5566451117867142e-09
ABCA1	2929.7537019749298	-0.19316134328836193	0.08927504525225725	-2.1636655880998052	0.03049002384391729	0.04846189168702884
ABCA2	2930.7807166556818	0.12055331407540514	0.09992141738637465	1.2064812252337391	0.22763199395767086	0.29000199195993087
ABCA3	406.9934511283874	0.7595011473467196	0.1595901032631196	4.759074227143734	1.9448291075987987e-06	6.339317115226288e-06
ABCB7	782.7896312314447	-0.21461016929325766	0.058579561543780974	-3.663567354167769	0.00024872677268141885	0.0005875159120609629
ABCF1	3841.2116133069717	0.028515516773518042	0.05362844865594099	0.5317236930805582	0.5949173796049514	0.6586948579627195
ABCA4	75.41940774396645	0.07908069201476443	0.1664596989685258	0.47507410204867073	0.6347341568836796	0.6941618298185226
ABL1	1781.6097628905661	0.29563399892350156	0.0643414486655225	4.594767526300938	4.332319867334353e-06	1.336396847228884e-05
ABP1	110.23665486247619	0.2241978567523152	0.27553567654092076	0.8136799545049798	0.4158283206126844	0.487363750600827
ABL2	927.5194965671216	0.11153268859875269	0.06449053548539666	1.7294427431759865	0.08372988565734397	0.12016856385225247
ABR	723.218248789244	1.336737689691565	0.12808898452269668	10.436008175665584	1.6980158596594433e-25	8.203976783819821e-24
ACAA1	11685.527099847162	-0.983407748735779	0.0976857090165695	-10.067058514863959	7.725401938484696e-24	2.7925827929575867e-22
ACACA	2128.903569594082	0.2087194704094756	0.08223131023009658	2.5381994987729684	0.011142444717219162	0.019390561950636244
ACACB	3617.7884564958617	-0.3491516949655073	0.11365090822143026	-3.072141705064443	0.0021252880629427625	0.004256578149731921
ACADL	434.57798868896236	-1.0388652956399023	0.21530619062637552	-4.825060034816476	1.3996110207017755e-06	4.677829203615697e-06
ACADM	4392.8560341703915	-0.6363876789659887	0.1033531000205643	-6.157412586940941	7.39430319289532e-10	4.019100636926642e-09
ACADS	3953.4717792522856	-0.46610208760795474	0.10180709630251888	-4.578286824161417	4.687995905396014e-06	1.4407412921804133e-05
ACADSB	9637.221055132813	-0.7673844940909946	0.11378317549983578	-6.744270325731084	1.537979615858494e-11	1.0628788873138388e-10
ACADVL	20584.889426536112	-0.551898663302716	0.08231882994085309	-6.704403642511206	2.0223054621551433e-11	1.3815685893521353e-10
ACAT1	12475.151115786906	-0.8418500148645879	0.09195844257056388	-9.154678910732946	5.451969958462767e-20	1.1888168168577745e-18
ACAT2	3405.793415227753	-0.18569999128381937	0.10390224686580013	-1.787256742615672	0.07389600203849983	0.10741100511022623
ACCN2	140.51420163500904	-0.00559211958943587	0.21656568140775376	-0.025821817903395907	0.9793994594794142	0.9840909560131504
ACHE	282.64453737005203	0.8643795581098033	0.21414611269414136	4.036400881786593	5.427744115242014e-05	0.00014249143858328806
ACLY	4186.261628435289	0.2806135457458979	0.0666882583085923	4.2078403734491125	2.578228819757866e-05	7.126496253276522e-05
ACO1	6678.007133441361	-0.49891881526366133	0.08676515449771502	-5.750221020776267	8.912685766458567e-09	4.1299511238291046e-08
ACO2	6798.807130564982	0.09100536753833972	0.07483522682489681	1.2160765911925224	0.22395574689382583	0.2858951849249111
ACOX1	10008.774407253773	-0.6722134349511998	0.08999128246405737	-7.469761698525439	8.034017992431003e-14	7.520466999451597e-13
ACP1	3510.3617886670836	-0.06686105715492402	0.044544763730129444	-1.5009857849958725	0.1333592382733607	0.18118218715609932
ACP2	3961.007847622774	-0.002302974182051606	0.06376753047467944	-0.03611515398053657	0.9711905390815253	0.9782847953020735
ACP5	2083.9654854076157	0.5761598264672279	0.1563084837003561	3.6860432193285697	0.0002277676872062994	0.0005422225328586025
ACTA2	5886.224419085839	0.07970510206218578	0.1157874640723443	0.688374192325223	0.491217171388653	0.5610197341634363
ACTB	114627.2352190764	0.13566953206945828	0.05559710279654541	2.4402266529235095	0.014678049495879279	0.02493159114303491
ACTG1	65750.55430862785	0.2734374814676304	0.0654005602762413	4.180965427706965	2.9027400099963287e-05	7.964677152238148e-05
ACTG2	282.87520679910176	0.11687326531053721	0.15560587254954786	0.7510851833263719	0.45260139213889405	0.523825966204892
ACTN4	13961.000586525277	0.21463097037285708	0.05139824544075354	4.1758423567252105	2.9688537524087636e-05	8.12330312963875e-05
ACTL6A	999.7829734822739	0.3416928094206996	0.0617148527124603	5.536638173839656	3.083326068973753e-08	1.3237236997759037e-07
ACTN1	5546.927559210377	0.0909032748122188	0.0754119897048366	1.2054220445318478	0.22804041555237814	0.29037328221798625
ACTN2	384.9317784102311	-2.474820129162713	0.2806535152221131	-8.818062111939364	1.1645765119662775e-18	2.0721670242190885e-17
ACVR1	1006.3357168001753	0.22619652091274325	0.07035885731864913	3.2148975911919506	0.0013049106649182436	0.0027157678217757685
ACVR1B	2137.179084189655	0.1451844107585053	0.07392981387048052	1.9638140982318377	0.04955165453663224	0.07508880657448758
ACVR2A	435.8207203610522	0.035786403464261735	0.05469013112340566	0.6543484670664151	0.5128873270086465	0.5811786472753383
ACVR2B	400.9440975915889	0.3036973840181755	0.09032639515409471	3.3622219009191596	0.0007731796340512207	0.0016751475545424542
ACVRL1	579.7940006549262	0.024662152376813944	0.08701787371271576	0.2834147896814228	0.7768588924434566	0.8197363954343488
ACY1	9510.652909168462	-0.782868471148748	0.09689569647538746	-8.079496815914885	6.50345596069806e-16	8.031174927253416e-15
ACYP1	82.34329402607636	0.6253535590666692	0.08454004777943042	7.397128053419732	1.391613411421608e-13	1.2660536674588885e-12
ACYP2	377.33577866691235	-0.8364815046109705	0.08335179395033888	-10.035554904905194	1.0635967295191931e-23	3.7895086346242444e-22
ADA	303.52319242599833	0.6483117215368722	0.09097490520032606	7.12626982253287	1.0312546578885046e-12	8.452655817244632e-12
