row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	70361.0318525862	-0.9013181860446665	0.16554648959846843	-5.444501953685674	5.195053392901595e-08	4.54849677721831e-07
A2M	125407.39159905541	-0.8448911867552508	0.15340249475061513	-5.5076756615254645	3.636025204259474e-08	3.3201301880463737e-07
NAT1	179.7335743031137	0.005706415915051992	0.09460740911903975	0.06031679725920721	0.9519033240244457	0.9653188793023044
NAT2	324.1742923240972	-0.7449557576601766	0.23609341191210825	-3.1553432670010517	0.0016030937234867684	0.004249710719809264
SERPINA3	135196.4094236342	-0.808775401107539	0.15824163433027194	-5.1110152175217936	3.2043216905410455e-07	2.3054088375472364e-06
AADAC	11897.776670197853	-0.7637922339216708	0.1483566418402939	-5.148352136090368	2.627848168279392e-07	1.927908510846551e-06
AAMP	4276.251636424263	-0.014915641665590396	0.042447709040636016	-0.351388614431732	0.7252968228653627	0.785817371084959
AARS	7256.630259859654	-0.0015633548029364425	0.06432889670295996	-0.02430252783838756	0.9806112968042915	0.9854415683742452
ABAT	12163.578252120973	-0.16830023115007892	0.1378790769004965	-1.2206364804105594	0.22222368755163596	0.30133637245802736
ABCA1	2929.7537019749298	-0.043929981661257736	0.08941760797107623	-0.4912900563775727	0.6232213117440428	0.6985013611144849
ABCA2	2930.7807166556818	0.18946073684651388	0.09927974329413164	1.9083524046310942	0.056345684044194835	0.09448893958678005
ABCA3	406.9934511283874	-0.2860022295466805	0.1620378983097869	-1.7650329492665746	0.0775582282522293	0.12413484076952724
ABCB7	782.7896312314447	0.014663208913274016	0.05936984217622012	0.24698076288885923	0.8049231119590081	0.8503238802921654
ABCF1	3841.2116133069717	-0.016674804289990224	0.0534245300617397	-0.31211887630495017	0.7549501814122662	0.8107494268656533
ABCA4	75.41940774396645	0.3021162143647588	0.16522283790145814	1.828537859547881	0.06746886908178516	0.11014072862381086
ABL1	1781.6097628905661	0.11735152514683372	0.0655372634228953	1.7906076485005815	0.07335627880463619	0.11840197900048192
ABP1	111.97300900522522	1.26846318299135	0.26996305052650266	4.698654799304926	2.6188065785883243e-06	1.4891900104969802e-05
ABL2	927.5194965671216	-0.05068688230627694	0.06442113315997029	-0.7868051960590553	0.43139591130934085	0.5206466213233398
ABR	665.3047469963618	0.010267557305986915	0.131376028385929	0.07815396333815965	0.937705581885962	0.954410736700664
ACAA1	11685.527099847162	-0.7218756570190955	0.10280937140421362	-7.021496651126394	2.1950407876974033e-12	5.1725858308825043e-11
ACACA	2128.903569594082	0.24270511705103992	0.0816561142817152	2.9722834497573873	0.002955936489161886	0.007295784244794161
ACACB	3617.7884564958617	0.17491339778940482	0.11415258089165643	1.5322772067275219	0.1254540433039651	0.18659613172135744
ACADL	434.57798868896236	-0.25696937672895065	0.21917424347434158	-1.1724433156719607	0.24101911748263188	0.32213028059488796
ACADM	4392.8560341703915	-0.02670201792006807	0.10754696319576353	-0.2482823980019169	0.8039159170645662	0.8494905458239382
ACADS	3953.4717792522856	-0.6207531785523691	0.09947775402909219	-6.240120563747653	4.3723376078295835e-10	6.1547470693200365e-09
ACADSB	9637.221055132813	-0.33836483989142235	0.11812613300219406	-2.8644367786519993	0.004177515365961163	0.009853616779420272
ACADVL	20584.889426536112	-0.6353939709699826	0.08056718683825505	-7.8865105746534985	3.107532340745092e-15	1.428409850330761e-13
ACAT1	12475.151115786906	-0.4451452115820634	0.09821332797248031	-4.532431807084213	5.8308502647220324e-06	3.0006514510195313e-05
ACAT2	3405.793415227753	-0.08034065075682031	0.10380454710168568	-0.7739608042229554	0.4389539704453645	0.5279287314740219
ACCN2	140.51420163500904	-0.10976237184304938	0.21567145676440863	-0.5089332333993072	0.6107990243440428	0.6876279287592282
ACHE	282.64453737005203	0.17006670041821778	0.21631556132837398	0.786197254482543	0.4317519343105461	0.5209496522471817
ACLY	4186.261628435289	0.3095618763540114	0.06605446262858185	4.686464230201209	2.7796537370861615e-06	1.5710581824069907e-05
ACO1	6678.007133441361	-0.11298002860572254	0.08976294236424573	-1.258648899311534	0.20815717640628076	0.2857484402450677
ACO2	6798.807130564982	0.06523525305068922	0.07460793470717085	0.8743741976873033	0.38191450422057516	0.47100469620379476
ACOX1	10008.774407253773	-0.13896882981675923	0.09540100674897233	-1.4566809570723553	0.1452044687397795	0.21089625053067448
ACP1	3510.3617886670836	-0.11943312868901489	0.04406185274577344	-2.7105789077485243	0.00671658649886912	0.014985786176428135
ACP2	3961.007847622774	-0.15034446781373698	0.06304625265797091	-2.384669373283187	0.017094476956347273	0.033720270902103305
ACP5	2083.9654854076157	-0.25276749764034123	0.1574511982978942	-1.6053704282523826	0.10841230828826291	0.1649723620452743
ACTA2	5886.224419085839	-0.4092979822544944	0.1137134973473541	-3.599379069348604	0.0003189779275458399	0.0010311565606555663
ACTB	114627.2352190764	-0.09665713190317675	0.055588178865716986	-1.738807312552351	0.08206866190998577	0.13009564468604767
ACTG1	65750.55430862785	-0.08208286288520525	0.06646722731152402	-1.2349373699687005	0.21685381407583734	0.2955888571326602
ACTG2	282.87520679910176	-0.14576491125814506	0.154942627204161	-0.9407670044608004	0.34682427325607784	0.4343469476625267
ACTN4	13961.000586525277	0.05563938160865094	0.05228748669741205	1.0641051066507807	0.2872810877600707	0.37288454244472136
ACTL6A	999.7829734822739	0.3798629419873246	0.06080817819242854	6.246905486713345	4.1866421662147396e-10	5.9269640476650305e-09
ACTN1	5546.927559210377	0.005540759308440816	0.07525343299604248	0.07362799393792707	0.9413063956473164	0.9570039130545931
ACTN2	339.7370033418704	-1.6052547537704667	0.2846494220379802	-5.639409847655621	1.706339591647281e-08	1.6930390098869391e-07
ACVR1	1006.3357168001753	0.1282591272020358	0.07069889739463339	1.814160219304519	0.06965306264911811	0.11316058274608008
ACVR1B	2137.179084189655	0.1116178204060546	0.07378043954111607	1.5128375637265303	0.13032092460308928	0.19252748041997902
ACVR2A	435.8207203610522	-0.04517646773744281	0.05442792000216662	-0.8300237770549466	0.4065253405043227	0.4962201373765165
ACVR2B	400.9440975915889	0.0930422775575918	0.09106353617279808	1.021729239473404	0.30690906813505886	0.39362700238851456
ACVRL1	579.7940006549262	-0.20096355056777782	0.0860907766243321	-2.334321497002025	0.019578893928146657	0.0379771382224392
ACY1	9510.652909168462	-0.5124897339932224	0.10087164530137788	-5.080612420487821	3.762200095388778e-07	2.6441928277784364e-06
ACYP1	82.34329402607636	0.44702423048505213	0.08662454057778095	5.160480246168406	2.4631715333336834e-07	1.8241677596190228e-06
ACYP2	377.33577866691235	-0.6261869908060128	0.08767830870165262	-7.141868953434888	9.207035676407146e-13	2.368227674071358e-11
ADA	303.52319242599833	0.3040902284458005	0.09475719335450648	3.209151914284073	0.0013312713306869379	0.0036087775624172856
ADAM8	234.97791065160473	0.37454886276294486	0.11940311272482687	3.136843372133186	0.0017077733247681786	0.004492822491745714
ADAM10	1613.5998849746725	0.41016390421284926	0.09493929887270824	4.320275260962109	1.558346926045826e-05	7.167529576775937e-05
ADAR	11916.849295374552	0.014947250955609566	0.05664777481165147	0.2638629850035199	0.7918854987674409	0.8399366664157464
ADARB1	430.9862143237621	-0.16026782563859857	0.07739042790128901	-2.0708998513746315	0.03836815607383301	0.06808256266026391
ADCY1	784.6696032142365	0.6743741915801947	0.2296842444337658	2.9360925179814172	0.003323751760281128	0.0080725430311534
ADCY3	407.7929072909652	0.06376484492786005	0.11514034129388877	0.5538010762457629	0.5797149916679731	0.6601902521279243
ADCY5	96.60920578140114	0.521074191644015	0.19895619390631883	2.6190398067695733	0.008817765724748568	0.018966346756019704
ADCY6	1566.519308475284	0.17808898656154812	0.06189954885183079	2.877064370660285	0.004013937050907487	0.009517523403783666
ADCY7	353.5640562998023	0.28870670211928223	0.10615091296165546	2.719775968611507	0.00653261587618073	0.014605952296045579
ADCY8	25.276687248515227	-2.3140156709842588	0.457413515358354	-5.058914075093249	4.2165079914609524e-07	2.9207652798524637e-06
ADCY9	1989.0803644648722	0.07763472242394738	0.07690052540789936	1.0095473602053258	0.3127122003327303	0.39969299687224097
ADD1	6107.132703834807	-0.015794684066951	0.04752282431184253	-0.33235996167456355	0.7396174677212557	0.7968691996507749
ADD3	1162.1543134081587	0.1853771677862489	0.11266838887003248	1.645334327094079	0.09990088455927552	0.15400309219969885
PLIN2	14175.96281885915	-0.031898998072707366	0.12671616392978086	-0.25173582503952724	0.8012452641339758	0.8477511877484585
ADH1A	22729.70966768417	-0.744265352267474	0.16849214711784818	-4.417210920500133	9.998265534981652e-06	4.8157881181268354e-05
ADH1B	85230.58650524316	-1.0112211621592428	0.19569151877367164	-5.167424569527602	2.3734170322611602e-07	1.7639992110343624e-06
ADH1C	22716.911958296874	-1.0131576754588267	0.21749675162271287	-4.658265780522233	3.188843440059151e-06	1.7661377966828167e-05
ADH4	28157.88130126427	-0.8499248511818577	0.23533004910489067	-3.6116290903548465	0.0003042795550825021	0.000989440046690765
ADH5	8785.486129185527	-0.32733064731745193	0.06728192997291116	-4.865060313359631	1.1442190935046691e-06	7.115179523826738e-06
ADH6	9997.939668361678	-1.025816614217879	0.14482516753000504	-7.0831377702728995	1.4092644369047653e-12	3.486606399060978e-11
ADK	1353.1578587658532	-0.5257934492135324	0.0846840262219943	-6.208885815551509	5.33615762955934e-10	7.351655465034899e-09
ADM	791.2145962620554	0.060553201272383526	0.1268957958496869	0.47718839593481244	0.6332279734604089	0.7071583839791444
ADORA1	138.41082363646782	-0.02562349591739145	0.22957158005994155	-0.11161440763138498	0.911129147769928	0.9351789385070667
ADORA2A	266.5501782498126	-0.07559384759461305	0.07734079207170964	-0.977412379285218	0.328365036828529	0.41577457009754143
ADORA2B	40.28129967388643	0.9279986230442365	0.1804638412805086	5.1422967418818155	2.713999972592658e-07	1.984271064890646e-06
ADORA3	118.24877819054844	0.3769940283581595	0.1469553875616769	2.565363778853877	0.010306768294830881	0.021659192918712614
ADPRH	244.94311969714622	0.19132625486557311	0.08216911721393257	2.3284448142170366	0.019888496376575176	0.038517474191981024
PARP1	6130.714310423958	0.016299685082295935	0.06087369086797302	0.2677623920923046	0.7888822207070187	0.8372281702408345
PARP4	2320.0089464741573	0.09992705762984756	0.06247516321217826	1.5994685326467273	0.1097165351413169	0.16670650348634333
ADRA1D	43.0298964994445	-1.8403920005290173	0.27617984347646407	-6.66374481701035	2.6693679536588685e-11	4.926257364788294e-10
ADRA1B	190.4429590170263	-0.6557460007409036	0.15535587434843637	-4.220928262230874	2.4329836082184748e-05	0.00010660319175403867
ADRA1A	138.28947289620575	-0.22856732113718775	0.23484948080474732	-0.973250272276384	0.33042893075320495	0.41789046074282277
ADRA2A	136.85897068687467	-0.0003735422438286878	0.22006894760465698	-0.0016973873319907815	0.9986456815044288	0.9992495387426403
ADRA2B	79.48458905472224	-0.6121197841978266	0.12051872346999326	-5.079043044711905	3.793407640395629e-07	2.6648688673779295e-06
ADRA2C	273.1193672205682	-0.2991133523011956	0.21924767252141938	-1.3642715056506416	0.17248213044977137	0.2441570543473477
ADRB2	303.50763186578774	-0.5107836710784218	0.15450552408190268	-3.3059249765571987	0.0009466343025863502	0.0026741700812629955
ADRBK1	2818.9078152718816	0.07637508510382415	0.04813517460745703	1.5866792990087593	0.11258529712602955	0.17022668325867596
ADRBK2	721.6311246641532	-0.7390755188921223	0.15903541200089727	-4.647238684727352	3.364078390208737e-06	1.8508023444912715e-05
ADSL	1925.993998907815	0.08693985956233169	0.06365520420455961	1.3657934280274322	0.1720038097396257	0.2436420713764738
ADSS	1456.5532860924386	0.036260316744865836	0.059943888093907514	0.60490431798586	0.5452425739314994	0.628846716763093
AP2A1	4795.221345341715	-0.03974346513724258	0.05102429661427906	-0.7789125529291556	0.4360312288688428	0.5248798166459486
AP2A2	3192.0804843307146	-0.10045558965303687	0.03952552283123674	-2.5415372766087114	0.011036617682843985	0.02298215144723091
AP1B1	4280.113518566202	0.08787568598662045	0.047004106343226285	1.86953210736415	0.06154882096025335	0.10177046636627658
AP2B1	4503.870152132908	-0.025242503623988513	0.056879066623615714	-0.44379250790145763	0.6571926056137494	0.7278085570646615
AP1G1	2606.1003734792603	0.02584753159429857	0.0551687288346299	0.468517802390869	0.6394143431609246	0.7123044216243286
AEBP1	3420.930601112563	-0.5723573043709992	0.18622586224532617	-3.0734576683930164	0.0021159370512040102	0.0054313427272632405
