row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
A1BG	70361.0318525862	-0.629209141835137	0.16861737634743984	-3.7315794816937347	0.00019028295300809424	0.0006244786291647307
A2M	125407.39159905541	-0.14456582643755883	0.15858432109018403	-0.9116022658718378	0.36197812917284433	0.44917016145402183
NAT1	179.7335743031137	-0.011991947031267627	0.09502153409938732	-0.1262024144834865	0.8995717001675567	0.9241443975026158
NAT2	324.1742923240972	-0.3280270245175729	0.23882431105081597	-1.3735076763092882	0.16959457648103216	0.23911105233871183
SERPINA3	135196.4094236342	-0.10239476060946572	0.16295456906813086	-0.628363851317693	0.5297656120309917	0.6120393499323218
AADAC	11897.776670197853	-0.6830211358631718	0.1496899474261254	-4.562905843762519	5.045044375428379e-06	2.4206135915997053e-05
AAMP	4276.251636424263	-0.08029291951322165	0.04242355182138218	-1.892649626586727	0.05840447947344839	0.09621804616138808
AARS	7256.630259859654	-0.013436474751170211	0.0645840036532187	-0.20804648196350353	0.8351926739439882	0.8747819462021109
ABAT	12163.578252120973	-0.24710312840220383	0.13815407630566545	-1.788605410784181	0.07367838585412081	0.11778576647975754
ABCA1	2929.7537019749298	-0.06755174185877226	0.08973701372015501	-0.7527745693592217	0.4515853909747557	0.5383383677088799
ABCA2	2930.7807166556818	0.18836307123303914	0.09968483412786695	1.8895860426614497	0.058813345299952614	0.0968174147841488
ABCA3	406.9934511283874	-0.05995009236520226	0.16318003139716428	-0.3673862043774804	0.7133309605485284	0.7749470391958759
ABCB7	782.7896312314447	-0.02551637370699923	0.05961209140349641	-0.4280402365735926	0.6686218263390696	0.7361414104877477
ABCF1	3841.2116133069717	-0.14661462791575947	0.05310940388395754	-2.760615205474873	0.005769260614546355	0.012945848776923138
ABCA4	75.41940774396645	0.1971980205675206	0.16628901310600794	1.1858752234088275	0.2356715790896486	0.314334303007535
ABL1	1781.6097628905661	0.18378565125346452	0.0654149824433268	2.8095345192928827	0.004961319837529448	0.011317037270688632
ABP1	87.48335211198253	0.2257471073643016	0.26418777155290174	0.8544949148757149	0.3928308257695312	0.479976166066587
ABL2	927.5194965671216	-0.02310610353624013	0.06473208011802699	-0.3569498074851051	0.7211293814894821	0.7817571610513071
ABR	723.218248789244	1.0971049344801609	0.1326412333115517	8.271220849577356	1.3259417300876237e-16	5.485347273943051e-15
ACAA1	11685.527099847162	-0.6071870021675418	0.10485566695327829	-5.790693243485761	7.009649728309985e-09	6.464068941406848e-08
ACACA	2128.903569594082	-0.015106640521390123	0.08289140777916809	-0.18224615706414216	0.8553895513785561	0.8917967510452107
ACACB	3617.7884564958617	-0.08405918458473514	0.11484357528553715	-0.7319450337185832	0.46420211776807213	0.5502078901647353
ACADL	434.57798868896236	-0.3189878196074568	0.21986160245519537	-1.4508573395505109	0.14681958911308543	0.21177570369599819
ACADM	4392.8560341703915	0.0004073492669682875	0.107978627469453	0.003772499026101494	0.996989988411053	0.9978794893943901
ACADS	3953.4717792522856	-0.14292038882598576	0.10414576836587014	-1.3723110508330798	0.1699666269115843	0.239458232389956
ACADSB	9637.221055132813	-0.4432208155746311	0.11777050889294954	-3.763427871212714	0.00016760008278366643	0.0005576559501557516
ACADVL	20584.889426536112	-0.3976648034573407	0.08455197931971202	-4.703199223210037	2.5611628795482423e-06	1.3166516660376932e-05
